id,url or alias text,referring record id,number of referrals,type,associated publisher,tags,name/title,language,authors,date of publication,plain text,image reference,anchor text,
1262715892309397504,https://twitter.com/jbouie/status/1262715892309397504,null,null,null,null,null,null,null,null,2020-05-19,null,null,null
29042352479,https://twitter.com/benyt/status/29042352479,null,null,null,null,null,null,null,null,2010-10-29,null,null,null
1060715532071174145,https://twitter.com/drenard/status/1060715532071174145,null,null,null,null,null,null,null,null,2018-11-09,null,null,null
1094323810562650114,https://twitter.com/marclacey/status/1094323810562650114,null,null,null,null,null,null,null,null,2019-02-09,null,null,null
710556154670227457,https://twitter.com/CharlesMBlow/status/710556154670227457,null,null,null,null,null,null,null,null,2016-03-17,null,null,null
264845763341856768,https://twitter.com/CharlesMBlow/status/264845763341856768,null,null,null,null,null,null,null,null,2012-11-03,null,null,null
1187107758555967488,https://twitter.com/AsteadWesley/status/1187107758555967488,null,null,null,null,null,null,null,null,2019-10-23,null,null,null
395923547022835712,https://twitter.com/FrancescaDonner/status/395923547022835712,null,null,null,null,null,null,null,null,2013-10-31,null,null,null
272775638044246017,https://twitter.com/michaelroston/status/272775638044246017,null,null,null,null,null,null,null,null,2012-11-25,null,null,null
514237607933669376,https://twitter.com/jswatz/status/514237607933669376,null,null,null,null,null,null,null,null,2014-09-23,null,null,null
384344412077035520,https://twitter.com/NYTimesCohen/status/384344412077035520,null,null,null,null,null,null,null,null,2013-09-29,null,null,null
561648695901298688,https://twitter.com/powellnyt/status/561648695901298688,null,null,null,null,null,null,null,null,2015-01-31,null,null,null
412349972710174721,https://twitter.com/Graham_Bowley/status/412349972710174721,null,null,null,null,null,null,null,null,2013-12-15,null,null,null
632157725397487616,https://twitter.com/MattGoldstein26/status/632157725397487616,null,null,null,null,null,null,null,null,2015-08-14,null,null,null
631934898882912256,https://twitter.com/MattGoldstein26/status/631934898882912256,null,null,null,null,null,null,null,null,2015-08-13,null,null,null
533239259344687105,https://twitter.com/MattGoldstein26/status/533239259344687105,null,null,null,null,null,null,null,null,2014-11-14,null,null,null
552151700971479040,https://twitter.com/NickKristof/status/552151700971479040,null,null,null,null,null,null,null,null,2015-01-05,null,null,null
447076741316898816,https://twitter.com/NickKristof/status/447076741316898816,null,null,null,null,null,null,null,null,2014-03-21,null,null,null
317246069874491393,https://twitter.com/NickKristof/status/317246069874491393,null,null,null,null,null,null,null,null,2013-03-28,null,null,null
351742710815793152,https://twitter.com/lauriegnyt/status/351742710815793152,null,null,null,null,null,null,null,null,2013-07-01,null,null,null
938503475310284800,https://twitter.com/tminsberg/status/938503475310284800,null,null,null,null,null,null,null,null,2017-12-06,null,null,null
931435548216000512,https://twitter.com/NYTBen/status/931435548216000512,null,null,null,null,null,null,null,null,2017-11-17,null,null,null
1372246501989171205,https://twitter.com/jennyschuessler/status/1372246501989171205,null,null,null,null,null,null,null,null,2021-03-17,null,null,null
1219325548205244416,https://twitter.com/bdentonphoto/status/1219325548205244416,null,null,null,null,null,null,null,null,2020-01-20,null,null,null
487369435485708288,https://twitter.com/michaelroston/status/487369435485708288,null,null,null,null,null,null,null,null,2014-07-10,null,null,null
487230326004256768,https://twitter.com/michaelroston/status/487230326004256768,null,null,null,null,null,null,null,null,2014-07-10,null,null,null
689548092765540356,https://twitter.com/StevenErlanger/status/689548092765540356,null,null,null,null,null,null,null,null,2016-01-19,null,null,null
963880047747698688,https://twitter.com/lauriegnyt/status/963880047747698688,null,null,null,null,null,null,null,null,2018-02-14,null,null,null
673961469780885505,https://twitter.com/lauriegnyt/status/673961469780885505,null,null,null,null,null,null,null,null,2015-12-07,null,null,null
268785825158938624,https://twitter.com/HannaIngber/status/268785825158938624,null,null,null,null,null,null,null,null,2012-11-14,null,null,null
413466421968912384,https://twitter.com/NelsonSchwartz/status/413466421968912384,null,null,null,null,null,null,null,null,2013-12-19,null,null,null
561419647623233537,https://twitter.com/powellnyt/status/561419647623233537,null,null,null,null,null,null,null,null,2015-01-31,null,null,null
825810188376670213,https://twitter.com/MeleChristopher/status/825810188376670213,null,null,null,null,null,null,null,null,2017-01-29,null,null,null
1258065139519098880,https://twitter.com/StevenErlanger/status/1258065139519098880,null,null,null,null,null,null,null,null,2020-05-06,null,null,null
490616482167291905,https://twitter.com/StevenErlanger/status/490616482167291905,null,null,null,null,null,null,null,null,2014-07-19,null,null,null
1037417981234634753,https://twitter.com/GlennThrush/status/1037417981234634753,null,null,null,null,null,null,null,null,2018-09-05,null,null,null
431733865862791168,https://twitter.com/NYTimesCohen/status/431733865862791168,null,null,null,null,null,null,null,null,2014-02-07,null,null,null
439474749165813760,https://twitter.com/ditzkoff/status/439474749165813760,null,null,null,null,null,null,null,null,2014-02-28,null,null,null
812833021149769732,https://twitter.com/GoldmanRussell/status/812833021149769732,null,null,null,null,null,null,null,null,2016-12-25,null,null,null
337612837721604097,https://twitter.com/kenvogel/status/337612837721604097,null,null,null,null,null,null,null,null,2013-05-23,null,null,null
413628357444526080,https://twitter.com/AKannapell/status/413628357444526080,null,null,null,null,null,null,null,null,2013-12-19,null,null,null
514245387247693824,https://twitter.com/jswatz/status/514245387247693824,null,null,null,null,null,null,null,null,2014-09-23,null,null,null
302495580503019520,https://twitter.com/tminsberg/status/302495580503019520,null,null,null,null,null,null,null,null,2013-02-15,null,null,null
478638655100432384,https://twitter.com/rcallimachi/status/478638655100432384,null,null,null,null,null,null,null,null,2014-06-16,null,null,null
527684771225542656,https://twitter.com/liamstack/status/527684771225542656,null,null,null,null,null,null,null,null,2014-10-30,null,null,null
271295179091222528,https://twitter.com/michaelroston/status/271295179091222528,null,null,null,null,null,null,null,null,2012-11-21,null,null,null
936252621710557184,https://twitter.com/powellnyt/status/936252621710557184,null,null,null,null,null,null,null,null,2017-11-30,null,null,null
679034519979220993,https://twitter.com/powellnyt/status/679034519979220993,null,null,null,null,null,null,null,null,2015-12-21,null,null,null
527685918229270528,https://twitter.com/liamstack/status/527685918229270528,null,null,null,null,null,null,null,null,2014-10-30,null,null,null
271310986978394112,https://twitter.com/michaelroston/status/271310986978394112,null,null,null,null,null,null,null,null,2012-11-21,null,null,null
269117625689321472,https://twitter.com/michaelroston/status/269117625689321472,null,null,null,null,null,null,null,null,2012-11-15,null,null,null
398935730296483840,https://twitter.com/AliWatkins/status/398935730296483840,null,null,null,null,null,null,null,null,2013-11-08,null,null,null
844913999934345216,https://twitter.com/lauriegnyt/status/844913999934345216,null,null,null,null,null,null,null,null,2017-03-23,null,null,null
410169419235487744,https://twitter.com/NelsonSchwartz/status/410169419235487744,null,null,null,null,null,null,null,null,2013-12-09,null,null,null
270274659474354176,https://twitter.com/Graham_Bowley/status/270274659474354176,null,null,null,null,null,null,null,null,2012-11-18,null,null,null
413865864518041600,https://twitter.com/JenSeniorNY/status/413865864518041600,null,null,null,null,null,null,null,null,2013-12-20,null,null,null
342557170329600000,https://twitter.com/malachybrowne/status/342557170329600000,null,null,null,null,null,null,null,null,2013-06-06,null,null,null
448163418630287360,https://twitter.com/sheeraf/status/448163418630287360,null,null,null,null,null,null,null,null,2014-03-24,null,null,null
488687152255889408,https://twitter.com/sheeraf/status/488687152255889408,null,null,null,null,null,null,null,null,2014-07-14,null,null,null
493816443020910594,https://twitter.com/liamstack/status/493816443020910594,null,null,null,null,null,null,null,null,2014-07-28,null,null,null
631935564376358912,https://twitter.com/michaelroston/status/631935564376358912,null,null,null,null,null,null,null,null,2015-08-13,null,null,null
905150033695318021,https://twitter.com/kenvogel/status/905150033695318021,null,null,null,null,null,null,null,null,2017-09-05,null,null,null
487004105676967936,https://twitter.com/lauriegnyt/status/487004105676967936,null,null,null,null,null,null,null,null,2014-07-09,null,null,null
271301613388439553,https://twitter.com/tminsberg/status/271301613388439553,null,null,null,null,null,null,null,null,2012-11-21,null,null,null
413477841448497152,https://twitter.com/NelsonSchwartz/status/413477841448497152,null,null,null,null,null,null,null,null,2013-12-19,null,null,null
563005635667951616,https://twitter.com/alexburnsNYT/status/563005635667951616,null,null,null,null,null,null,null,null,2015-02-04,null,null,null
492757838049968128,https://twitter.com/sheeraf/status/492757838049968128,null,null,null,null,null,null,null,null,2014-07-25,null,null,null
497798309172748288,https://twitter.com/jotted/status/497798309172748288,null,null,null,null,null,null,null,null,2014-08-08,null,null,null
498227477698060288,https://twitter.com/liamstack/status/498227477698060288,null,null,null,null,null,null,null,null,2014-08-09,null,null,null
494476384400461824,https://twitter.com/liamstack/status/494476384400461824,null,null,null,null,null,null,null,null,2014-07-30,null,null,null
866726443107196930,https://twitter.com/tripgabriel/status/866726443107196930,null,null,null,null,null,null,null,null,2017-05-22,null,null,null
514239065613684737,https://twitter.com/jswatz/status/514239065613684737,null,null,null,null,null,null,null,null,2014-09-23,null,null,null
575779518717231104,https://twitter.com/tminsberg/status/575779518717231104,null,null,null,null,null,null,null,null,2015-03-11,null,null,null
817890219974422528,https://twitter.com/JesseDrucker/status/817890219974422528,null,null,null,null,null,null,null,null,2017-01-08,null,null,null
413842598566977536,https://twitter.com/JenSeniorNY/status/413842598566977536,null,null,null,null,null,null,null,null,2013-12-20,null,null,null
704635693914583040,https://twitter.com/peterbakernyt/status/704635693914583040,null,null,null,null,null,null,null,null,2016-03-01,null,null,null
802895865170034688,https://twitter.com/MattGoldstein26/status/802895865170034688,null,null,null,null,null,null,null,null,2016-11-27,null,null,null
545199982186627072,https://twitter.com/MattGoldstein26/status/545199982186627072,null,null,null,null,null,null,null,null,2014-12-17,null,null,null
553978459454599169,https://twitter.com/sheeraf/status/553978459454599169,null,null,null,null,null,null,null,null,2015-01-10,null,null,null
577936686073647104,https://twitter.com/sskerrr/status/577936686073647104,null,null,null,null,null,null,null,null,2015-03-17,null,null,null
577498184785793024,https://twitter.com/sskerrr/status/577498184785793024,null,null,null,null,null,null,null,null,2015-03-16,null,null,null
1328713336595251201,https://twitter.com/sheeraf/status/1328713336595251201,null,null,null,null,null,null,null,null,2020-11-17,null,null,null
553561442365218816,https://twitter.com/zinoman/status/553561442365218816,null,null,null,null,null,null,null,null,2015-01-09,null,null,null
1356280867073777676,https://twitter.com/halbfinger/status/1356280867073777676,null,null,null,null,null,null,null,null,2021-02-01,null,null,null
760402587921285121,https://twitter.com/StevenErlanger/status/760402587921285121,null,null,null,null,null,null,null,null,2016-08-02,null,null,null
398184160897949696,https://twitter.com/GlennThrush/status/398184160897949696,null,null,null,null,null,null,null,null,2013-11-06,null,null,null
479535199228014593,https://twitter.com/MujMash/status/479535199228014593,null,null,null,null,null,null,null,null,2014-06-19,null,null,null
578200609389703168,https://twitter.com/tminsberg/status/578200609389703168,null,null,null,null,null,null,null,null,2015-03-18,null,null,null
345880217144922113,https://twitter.com/NickKristof/status/345880217144922113,null,null,null,null,null,null,null,null,2013-06-15,null,null,null
559453834813390848,https://twitter.com/jackhealyNYT/status/559453834813390848,null,null,null,null,null,null,null,null,2015-01-25,null,null,null
1328449262485721090,https://twitter.com/halbfinger/status/1328449262485721090,null,null,null,null,null,null,null,null,2020-11-16,null,null,null
527687206102892545,https://twitter.com/liamstack/status/527687206102892545,null,null,null,null,null,null,null,null,2014-10-30,null,null,null
493845564362981377,https://twitter.com/liamstack/status/493845564362981377,null,null,null,null,null,null,null,null,2014-07-28,null,null,null
492149443035422720,https://twitter.com/liamstack/status/492149443035422720,null,null,null,null,null,null,null,null,2014-07-24,null,null,null
359018673320640512,https://twitter.com/lauriegnyt/status/359018673320640512,null,null,null,null,null,null,null,null,2013-07-21,null,null,null
1372244758106636295,https://twitter.com/jennyschuessler/status/1372244758106636295,null,null,null,null,null,null,null,null,2021-03-17,null,null,null
578218448389541888,https://twitter.com/sskerrr/status/578218448389541888,null,null,null,null,null,null,null,null,2015-03-18,null,null,null
9ff6b93b-ab24-5904-8e6e-b085fea6d82b_1625854472077,https://www.nytimes.com/interactive/2019/11/13/magazine/internet-turkey.html,null,null,null,null,null,null,null,null,,null,null,null
0c9b1d47-ef2a-55fa-920b-366e9cc53efa_1625772332580,https://www.nytimes.com/2021/06/22/podcasts/transcript-ezra-klein-interviews-sarah-schulman.html,null,null,null,null,null,null,null,null,,null,null,null
97b33c38-6dcc-55a5-8dc4-863fbf970cf3_1625719544553,https://www.nytimes.com/es/2021/05/12/espanol/opinion/que-pasa-israel-y-palestinos.html,null,null,null,null,null,null,null,null,,null,null,null
1405578341890015237,https://twitter.com/EricLiptonNYT/status/1405578341890015237,null,null,null,null,null,null,null,null,2021-06-17,null,null,null
1020213085049688064,https://twitter.com/halbfinger/status/1020213085049688064,null,null,null,null,null,null,null,null,2018-07-20,null,null,null
792885327170011137,https://twitter.com/joumana_khatib/status/792885327170011137,null,null,null,null,null,null,null,null,2016-10-31,null,null,null
486333196867760128,https://twitter.com/MarkLandler/status/486333196867760128,null,null,null,null,null,null,null,null,2014-07-08,null,null,null
3916930145,https://twitter.com/DanaGoldstein/status/3916930145,null,null,null,null,null,null,null,null,2009-09-11,null,null,null
86233235402665984,https://twitter.com/adamgoldmanNYT/status/86233235402665984,null,null,null,null,null,null,null,null,2011-06-30,null,null,null
5255158812377090,https://twitter.com/adamgoldmanNYT/status/5255158812377090,null,null,null,null,null,null,null,null,2010-11-18,null,null,null
195876559528267776,https://twitter.com/adamgoldmanNYT/status/195876559528267776,null,null,null,null,null,null,null,null,2012-04-27,null,null,null
21827323423,https://twitter.com/adamgoldmanNYT/status/21827323423,null,null,null,null,null,null,null,null,2010-08-22,null,null,null
139897256198410242,https://twitter.com/MattGoldstein26/status/139897256198410242,null,null,null,null,null,null,null,null,2011-11-25,null,null,null
1308077798884548609,https://twitter.com/tariqpanja/status/1308077798884548609,null,null,null,null,null,null,null,null,2020-09-21,null,null,null
492150063657779204,https://twitter.com/liamstack/status/492150063657779204,null,null,null,null,null,null,null,null,2014-07-24,null,null,null
231004389429620737,https://twitter.com/michaelroston/status/231004389429620737,null,null,null,null,null,null,null,null,2012-08-02,null,null,null
254783564850278400,https://twitter.com/Abihabib/status/254783564850278400,null,null,null,null,null,null,null,null,2012-10-07,null,null,null
9110556004,https://twitter.com/tminsberg/status/9110556004,null,null,null,null,null,null,null,null,2010-02-14,null,null,null
120829859080577024,https://twitter.com/jdavidgoodman/status/120829859080577024,null,null,null,null,null,null,null,null,2011-10-03,null,null,null
1354516803079331843,https://twitter.com/EricLiptonNYT/status/1354516803079331843,null,null,null,null,null,null,null,null,2021-01-27,null,null,null
500274085587603456,https://twitter.com/rcallimachi/status/500274085587603456,null,null,null,null,null,null,null,null,2014-08-15,null,null,null
289235775567056896,https://twitter.com/jackhealyNYT/status/289235775567056896,null,null,null,null,null,null,null,null,2013-01-10,null,null,null
1102948637477347329,https://twitter.com/halbfinger/status/1102948637477347329,null,null,null,null,null,null,null,null,2019-03-05,null,null,null
799782477615218688,https://twitter.com/liamstack/status/799782477615218688,null,null,null,null,null,null,null,null,2016-11-19,null,null,null
528264649200762880,https://twitter.com/liamstack/status/528264649200762880,null,null,null,null,null,null,null,null,2014-10-31,null,null,null
114086191191687168,https://twitter.com/liamstack/status/114086191191687168,null,null,null,null,null,null,null,null,2011-09-14,null,null,null
554514802610290688,https://twitter.com/MujMash/status/554514802610290688,null,null,null,null,null,null,null,null,2015-01-12,null,null,null
774695417183367168,https://twitter.com/IKershner/status/774695417183367168,null,null,null,null,null,null,null,null,2016-09-10,null,null,null
10982590066,https://twitter.com/DanaGoldstein/status/10982590066,null,null,null,null,null,null,null,null,2010-03-24,null,null,null
229527215610683393,https://twitter.com/jmartNYT/status/229527215610683393,null,null,null,null,null,null,null,null,2012-07-29,null,null,null
215873127304003584,https://twitter.com/sashagila/status/215873127304003584,null,null,null,null,null,null,null,null,2012-06-21,null,null,null
73848482263339008,https://twitter.com/benyt/status/73848482263339008,null,null,null,null,null,null,null,null,2011-05-26,null,null,null
1208281483972091907,https://twitter.com/halbfinger/status/1208281483972091907,null,null,null,null,null,null,null,null,2019-12-21,null,null,null
496782398600650755,https://twitter.com/liamstack/status/496782398600650755,null,null,null,null,null,null,null,null,2014-08-05,null,null,null
492150595189362688,https://twitter.com/liamstack/status/492150595189362688,null,null,null,null,null,null,null,null,2014-07-24,null,null,null
298044534338760705,https://twitter.com/Abihabib/status/298044534338760705,null,null,null,null,null,null,null,null,2013-02-03,null,null,null
160734197496033280,https://twitter.com/MujMash/status/160734197496033280,null,null,null,null,null,null,null,null,2012-01-21,null,null,null
77537296047554560,https://twitter.com/bcsolomon/status/77537296047554560,null,null,null,null,null,null,null,null,2011-06-06,null,null,null
151693945699708929,https://twitter.com/powellnyt/status/151693945699708929,null,null,null,null,null,null,null,null,2011-12-27,null,null,null
132160627581009922,https://twitter.com/powellnyt/status/132160627581009922,null,null,null,null,null,null,null,null,2011-11-03,null,null,null
598514143021408256,https://twitter.com/rickgladstone/status/598514143021408256,null,null,null,null,null,null,null,null,2015-05-13,null,null,null
712051678099447808,https://twitter.com/ShaneGoldmacher/status/712051678099447808,null,null,null,null,null,null,null,null,2016-03-21,null,null,null
15115626820,https://twitter.com/NickKristof/status/15115626820,null,null,null,null,null,null,null,null,2010-05-31,null,null,null
492150264816627713,https://twitter.com/liamstack/status/492150264816627713,null,null,null,null,null,null,null,null,2014-07-24,null,null,null
825810893523054592,https://twitter.com/rodnordland/status/825810893523054592,null,null,null,null,null,null,null,null,2017-01-29,null,null,null
270522276129157120,https://twitter.com/michaelroston/status/270522276129157120,null,null,null,null,null,null,null,null,2012-11-19,null,null,null
265190256507248642,https://twitter.com/michaelroston/status/265190256507248642,null,null,null,null,null,null,null,null,2012-11-04,null,null,null
66270745730359296,https://twitter.com/MujMash/status/66270745730359296,null,null,null,null,null,null,null,null,2011-05-05,null,null,null
397379402285449216,https://twitter.com/sergenyt/status/397379402285449216,null,null,null,null,null,null,null,null,2013-11-04,null,null,null
2569514818,https://twitter.com/jodikantor/status/2569514818,null,null,null,null,null,null,null,null,2009-07-10,null,null,null
276314539522400257,https://twitter.com/damiencave/status/276314539522400257,null,null,null,null,null,null,null,null,2012-12-05,null,null,null
606204415788335104,https://twitter.com/rickgladstone/status/606204415788335104,null,null,null,null,null,null,null,null,2015-06-03,null,null,null
245589042685673473,https://twitter.com/benyt/status/245589042685673473,null,null,null,null,null,null,null,null,2012-09-11,null,null,null
170156546179870720,https://twitter.com/benyt/status/170156546179870720,null,null,null,null,null,null,null,null,2012-02-16,null,null,null
534826937877688320,https://twitter.com/liamstack/status/534826937877688320,null,null,null,null,null,null,null,null,2014-11-18,null,null,null
270206823523549184,https://twitter.com/michaelroston/status/270206823523549184,null,null,null,null,null,null,null,null,2012-11-18,null,null,null
205988527358484482,https://twitter.com/jdavidgoodman/status/205988527358484482,null,null,null,null,null,null,null,null,2012-05-25,null,null,null
209695036500226049,https://twitter.com/chashomans/status/209695036500226049,null,null,null,null,null,null,null,null,2012-06-04,null,null,null
42384096537739264,https://twitter.com/DanaGoldstein/status/42384096537739264,null,null,null,null,null,null,null,null,2011-03-01,null,null,null
98073770622857217,https://twitter.com/benyt/status/98073770622857217,null,null,null,null,null,null,null,null,2011-08-01,null,null,null
121939152739639296,https://twitter.com/zwoolfe/status/121939152739639296,null,null,null,null,null,null,null,null,2011-10-06,null,null,null
204565906217639937,https://twitter.com/ThomasErdbrink/status/204565906217639937,null,null,null,null,null,null,null,null,2012-05-21,null,null,null
655961678685847552,https://twitter.com/liamstack/status/655961678685847552,null,null,null,null,null,null,null,null,2015-10-19,null,null,null
486332031115464704,https://twitter.com/michaelroston/status/486332031115464704,null,null,null,null,null,null,null,null,2014-07-08,null,null,null
199517292470607873,https://twitter.com/michaelroston/status/199517292470607873,null,null,null,null,null,null,null,null,2012-05-07,null,null,null
963078873419272192,https://twitter.com/mschwirtz/status/963078873419272192,null,null,null,null,null,null,null,null,2018-02-12,null,null,null
296880894130675712,https://twitter.com/Abihabib/status/296880894130675712,null,null,null,null,null,null,null,null,2013-01-31,null,null,null
376903818811678720,https://twitter.com/NickFoxNYT/status/376903818811678720,null,null,null,null,null,null,null,null,2013-09-09,null,null,null
252775928525099010,https://twitter.com/nickconfessore/status/252775928525099010,null,null,null,null,null,null,null,null,2012-10-01,null,null,null
147058614522216448,https://twitter.com/powellnyt/status/147058614522216448,null,null,null,null,null,null,null,null,2011-12-14,null,null,null
10720853476,https://twitter.com/benyt/status/10720853476,null,null,null,null,null,null,null,null,2010-03-19,null,null,null
204566543068184576,https://twitter.com/ThomasErdbrink/status/204566543068184576,null,null,null,null,null,null,null,null,2012-05-21,null,null,null
160767482397868032,https://twitter.com/MujMash/status/160767482397868032,null,null,null,null,null,null,null,null,2012-01-21,null,null,null
201878361302253568,https://twitter.com/maggieNYT/status/201878361302253568,null,null,null,null,null,null,null,null,2012-05-14,null,null,null
21337851861,https://twitter.com/maggieNYT/status/21337851861,null,null,null,null,null,null,null,null,2010-08-16,null,null,null
132171071083380738,https://twitter.com/adamgoldmanNYT/status/132171071083380738,null,null,null,null,null,null,null,null,2011-11-03,null,null,null
563707782835085315,https://twitter.com/sheeraf/status/563707782835085315,null,null,null,null,null,null,null,null,2015-02-06,null,null,null
164767043059580930,https://twitter.com/sheeraf/status/164767043059580930,null,null,null,null,null,null,null,null,2012-02-01,null,null,null
142677456648806400,https://twitter.com/adamgoldmanNYT/status/142677456648806400,null,null,null,null,null,null,null,null,2011-12-02,null,null,null
139718550108651520,https://twitter.com/adamgoldmanNYT/status/139718550108651520,null,null,null,null,null,null,null,null,2011-11-24,null,null,null
39691801119956992,https://twitter.com/adamgoldmanNYT/status/39691801119956992,null,null,null,null,null,null,null,null,2011-02-21,null,null,null
25501840993,https://twitter.com/adamgoldmanNYT/status/25501840993,null,null,null,null,null,null,null,null,2010-09-25,null,null,null
24008814242,https://twitter.com/adamgoldmanNYT/status/24008814242,null,null,null,null,null,null,null,null,2010-09-09,null,null,null
1053299083975118853,https://twitter.com/sheeraf/status/1053299083975118853,null,null,null,null,null,null,null,null,2018-10-19,null,null,null
486897496073838592,https://twitter.com/sheeraf/status/486897496073838592,null,null,null,null,null,null,null,null,2014-07-09,null,null,null
1276600317405167622,https://twitter.com/ShaneGoldmacher/status/1276600317405167622,null,null,null,null,null,null,null,null,2020-06-26,null,null,null
1361035183701508100,https://twitter.com/EricLiptonNYT/status/1361035183701508100,null,null,null,null,null,null,null,null,2021-02-14,null,null,null
275554580153118720,https://twitter.com/jotted/status/275554580153118720,null,null,null,null,null,null,null,null,2012-12-03,null,null,null
1308083579868590080,https://twitter.com/tariqpanja/status/1308083579868590080,null,null,null,null,null,null,null,null,2020-09-21,null,null,null
18364036192,https://twitter.com/NickKristof/status/18364036192,null,null,null,null,null,null,null,null,2010-07-12,null,null,null
819729535600050177,https://twitter.com/liamstack/status/819729535600050177,null,null,null,null,null,null,null,null,2017-01-13,null,null,null
690641211846213634,https://twitter.com/michaelroston/status/690641211846213634,null,null,null,null,null,null,null,null,2016-01-22,null,null,null
251653599900348418,https://twitter.com/michaelroston/status/251653599900348418,null,null,null,null,null,null,null,null,2012-09-28,null,null,null
164259695912173568,https://twitter.com/MujMash/status/164259695912173568,null,null,null,null,null,null,null,null,2012-01-31,null,null,null
720404605306142720,https://twitter.com/powellnyt/status/720404605306142720,null,null,null,null,null,null,null,null,2016-04-14,null,null,null
160126722174492672,https://twitter.com/jodikantor/status/160126722174492672,null,null,null,null,null,null,null,null,2012-01-19,null,null,null
228817606776336384,https://twitter.com/jmartNYT/status/228817606776336384,null,null,null,null,null,null,null,null,2012-07-27,null,null,null
979887126404743168,https://twitter.com/adamgoldmanNYT/status/979887126404743168,null,null,null,null,null,null,null,null,2018-03-31,null,null,null
126268860985901056,https://twitter.com/adamgoldmanNYT/status/126268860985901056,null,null,null,null,null,null,null,null,2011-10-18,null,null,null
805757182859968512,https://twitter.com/maggieNYT/status/805757182859968512,null,null,null,null,null,null,null,null,2016-12-05,null,null,null
652133915549765632,https://twitter.com/sheeraf/status/652133915549765632,null,null,null,null,null,null,null,null,2015-10-08,null,null,null
571699148925214721,https://twitter.com/sheeraf/status/571699148925214721,null,null,null,null,null,null,null,null,2015-02-28,null,null,null
77003167673487361,https://twitter.com/adamgoldmanNYT/status/77003167673487361,null,null,null,null,null,null,null,null,2011-06-04,null,null,null
25681798297,https://twitter.com/adamgoldmanNYT/status/25681798297,null,null,null,null,null,null,null,null,2010-09-27,null,null,null
24435665724,https://twitter.com/adamgoldmanNYT/status/24435665724,null,null,null,null,null,null,null,null,2010-09-14,null,null,null
275573803696930816,https://twitter.com/sheeraf/status/275573803696930816,null,null,null,null,null,null,null,null,2012-12-03,null,null,null
21344836862,https://twitter.com/benyt/status/21344836862,null,null,null,null,null,null,null,null,2010-08-16,null,null,null
1393341784214982657,https://twitter.com/halbfinger/status/1393341784214982657,null,null,null,null,null,null,null,null,2021-05-14,null,null,null
1344577598106578944,https://twitter.com/halbfinger/status/1344577598106578944,null,null,null,null,null,null,null,null,2020-12-31,null,null,null
187774962457772032,https://twitter.com/michaelroston/status/187774962457772032,null,null,null,null,null,null,null,null,2012-04-05,null,null,null
875334506164744193,https://twitter.com/StevenErlanger/status/875334506164744193,null,null,null,null,null,null,null,null,2017-06-15,null,null,null
522583704187592704,https://twitter.com/EllenBarryNYT/status/522583704187592704,null,null,null,null,null,null,null,null,2014-10-16,null,null,null
2126124272,https://twitter.com/JamesEstrin/status/2126124272,null,null,null,null,null,null,null,null,2009-06-12,null,null,null
812612051667451904,https://twitter.com/IKershner/status/812612051667451904,null,null,null,null,null,null,null,null,2016-12-24,null,null,null
228818212932956160,https://twitter.com/jmartNYT/status/228818212932956160,null,null,null,null,null,null,null,null,2012-07-27,null,null,null
375522095834214400,https://twitter.com/DanBilefsky/status/375522095834214400,null,null,null,null,null,null,null,null,2013-09-05,null,null,null
182218194352742400,https://twitter.com/viaSimonRomero/status/182218194352742400,null,null,null,null,null,null,null,null,2012-03-20,null,null,null
104202057803759617,https://twitter.com/adamgoldmanNYT/status/104202057803759617,null,null,null,null,null,null,null,null,2011-08-18,null,null,null
278141154913026048,https://twitter.com/maggieNYT/status/278141154913026048,null,null,null,null,null,null,null,null,2012-12-10,null,null,null
270606000741044224,https://twitter.com/sheeraf/status/270606000741044224,null,null,null,null,null,null,null,null,2012-11-19,null,null,null
159822193973395457,https://twitter.com/adamgoldmanNYT/status/159822193973395457,null,null,null,null,null,null,null,null,2012-01-19,null,null,null
47633004641792000,https://twitter.com/adamgoldmanNYT/status/47633004641792000,null,null,null,null,null,null,null,null,2011-03-15,null,null,null
490311731600564224,https://twitter.com/jessicalustig/status/490311731600564224,null,null,null,null,null,null,null,null,2014-07-19,null,null,null
395095831390732288,https://twitter.com/sheeraf/status/395095831390732288,null,null,null,null,null,null,null,null,2013-10-29,null,null,null
563651751564541952,https://twitter.com/viaSimonRomero/status/563651751564541952,null,null,null,null,null,null,null,null,2015-02-06,null,null,null
240171919821905920,https://twitter.com/adamgoldmanNYT/status/240171919821905920,null,null,null,null,null,null,null,null,2012-08-27,null,null,null
140229537987444736,https://twitter.com/adamgoldmanNYT/status/140229537987444736,null,null,null,null,null,null,null,null,2011-11-26,null,null,null
18863529892,https://twitter.com/adamgoldmanNYT/status/18863529892,null,null,null,null,null,null,null,null,2010-07-18,null,null,null
17653509821,https://twitter.com/adamgoldmanNYT/status/17653509821,null,null,null,null,null,null,null,null,2010-07-03,null,null,null
249930492709834752,https://twitter.com/benyt/status/249930492709834752,null,null,null,null,null,null,null,null,2012-09-23,null,null,null
192687998075277313,https://twitter.com/benyt/status/192687998075277313,null,null,null,null,null,null,null,null,2012-04-18,null,null,null
1397772363593302017,https://twitter.com/halbfinger/status/1397772363593302017,null,null,null,null,null,null,null,null,2021-05-27,null,null,null
268778312023830528,https://twitter.com/liamstack/status/268778312023830528,null,null,null,null,null,null,null,null,2012-11-14,null,null,null
